cityid,cidade,lat,long,diasfrom,date,text
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:28:05+00:00,Por aqui ardendo garganta nariz olho e com tosse Ontem tomei 3L de água
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:25:12+00:00,amigas me deu uma tosse alérgica aqui que cheguei a duvidar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:22:14+00:00,tive febre ontem e me caguei de medo! acordei melhor hoje sem sintomas tirando o nariz seco (porque tenho rinite) e dor de ouvido! Se cuidem!!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:21:30+00:00,e pra entrar no carrefour que estão medindo a febre e dando álcool em gel pra td mundo passar! 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:20:19+00:00,VÍDEO COM FEBRE TEEN
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:19:04+00:00,eu depois de lavar a louça hj e sentir uma leve falta de ar 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:15:25+00:00,Imediatamente eu já comecei a tossir agora é continuar acompanhando e confirmando a temperatura pra ver se não tem febre 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:14:25+00:00,Você está imune ao Corona-Vírus. Mas esta em estágio avançado de febre aftosa
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:12:46+00:00,ATENÇÃO FÃS DO @NOWUNITEDMUSIC O takeover mudou pra amanhã porque já são 17h na Finlândia e assim a @joalin terá mais tempo de preparar algo bem legal pra vocês!!! Mas corram lá no nosso Story pra já deixar sua pergunta pra ela responder amanhã!!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:04:15+00:00,Bom dia Eu acordei com a garganta fechada e uma tosse chata
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:04:06+00:00,maluco fui dormir cm falta de ar 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 15:01:26+00:00,FALTA DE AR FILHA DA PUTAAAAAAAA
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:59:29+00:00,Tenho sinusite etc então tô com tosse coriza dor no corpo e agora meu olhou inchou ficando vermelho do nada o.O
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:56:57+00:00,que dor de garganta e falta de ar do caralho 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:55:24+00:00,Meu deus como eu odeio rinite tosse/pigarrinho de fumo é uma desgrama também. Eu entendo demais esse pânico ainda mais por conta da sua mãe. Espero que essas aflições se acalmem por aí. Fica bem e se cuida 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:55:07+00:00,fui na médica ontem pq senti um pouco de falta de ar e a médica me receitou azitromicina que eh o antibiótico que o bolson*ro tá fazendo maior aue dizendo ser a cura 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:54:12+00:00,Alô fãs de @NowUnitedMusic hoje vai rolar takeover com a @joalin lá no nosso Instagram!!! Corre deixar sua pergunta pra ela 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:53:37+00:00,Hospital só febre &gt; 38° e muita falta de ar. Aqui foi tudo leve. O saco que durou 13 dias kkkkk
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,0,2020-03-28 14:49:59+00:00,Não devemos temer a morte porque ela é certa. O que aterroriza no COVID-19 são os sintomas. Não existem remédios para se morrer sem o sofrimento da falta de ar ao menos sedando?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:48:20+00:00,sim mas acho meio difícil ter sem ter tosse.....
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:48:08+00:00,Tosse seca? Cuidado com Corona!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:47:42+00:00,O determinante é tosse e se nao tiver enchendo pulmão. Por aqui foi isso q definiu p mim
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:40:20+00:00,Hoje tem @NowUnitedMusic no #ProgramaDaMaisa às 14h15 Mas temos uma surpresa pra vocês também corre lá no nosso Instagram Story!!!
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:39:16+00:00,febre do caralho eu espero não ficar doente de qualquer coisa que seja durante esse período de bosta
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:36:32+00:00,Nos primeiros dias achei que estivesse doente tbm. Falta de ar dor nas costas e pressão no peito fiquei quente... aferi a pressão 15x11 pronto vou infartar sou grupo de risco. Fui no cardio. "Fica tranquila tá tudo bem foi uma crise de pânico" Só... se cuida linda! Bjo
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:35:59+00:00,tosse na cara dela
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:32:42+00:00,Essa madrugada foi péssima pensei que fosse morrer de falta de ar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:29:53+00:00,Eu to com falta de ar espero que seja só ansiedade
170,Itaquaquecetuba- São Paulo- Brazil,-23.48611,-46.34833,0,2020-03-28 14:26:07+00:00,O problema dos gados que além de espalharem Corona Vírus e espalham febre afitosa 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:22:06+00:00,Sendo que a orientação do ministério da saúde é só considerado grave se tiver falta de ar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:19:49+00:00,Dor no ouvido tontura garganta inflamada febre dor no corpo acho que so xd
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:19:46+00:00,Legal já tive febre agora estou com uma baita dor de cabeça quais serão as próximas reações 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:19:15+00:00,No canal da Febre Teen a Diarra disse que não veio ao Brasil porque a mesma nem sabia que eles estavam vindo ao Brasil provavelmente aconteceu o mesmo com o Lamar e com a Jojo;
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:18:46+00:00,e tem mais: o papo de consciência social é a maior balela esses caralho tem que morrer sim sem respirador com falta de ar tem que dar adeus pros entes "queridos" pelo celular e olhe lá tenho dó mais não vou defender os meus se vc aplaude suicídio coletivo pau no seu cu
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:16:35+00:00,A pessoa do "só tô visitando mozi ele não tem sintoma" é aquele cuzao que mostra o arranhão só quando já tá com febre e cai 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:14:33+00:00,eu tive sonhos aterrorizantes envolvendo alguém que amo acordei chorando muito com falta de ar e assustada
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:11:18+00:00,mano me deu uma crise de tosse q eu pensei PRONTO chegou minha hora
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:09:58+00:00,MANO ACHO QUE O MIJO DO TANJIRO SE IGUALA AO DO LUFFY PQP KKKKKKKKKKKKKKK miga e vc tbm sente falta de ar e agonia vendo as lutas???? sério fico até TONTA
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 14:06:01+00:00,Paciente 75a com vidro fosco febre e falta de ar. Isso aqui existe desde sempre.. 
250,Ilhabela- São Paulo- Brazil,-23.8484,-45.32321,0,2020-03-28 13:57:55+00:00,Falta de ar* viu só a ansiedade me corta as palavras. É ansiedade mesmo não é outra coisa. Eu vou sofrer com isso pelo resto da vida.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:57:23+00:00,Para sua informação senhor desinformado da situação brasileira venho informar que esgoto aberto faz muito mal aos brasileiros . Nós temos dengue  chikungunya e febre amarela sem solução no nosso país. Indice de mortalidade infantil igual a países como Bangladesh
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:52:15+00:00,fiquei mal de madrugada acho q tive febre
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:52:15+00:00,Dedução: Gripe Suína 2009 Gripe Aviária 2003 Ebola 2013 Febre Amarela 2016 Sarampo 2019...
181,Capão Redondo- São Paulo- Brazil,-23.65507,-47.63244,0,2020-03-28 13:49:40+00:00,Você com dor,febre As pessoas não respeita o outro...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:49:23+00:00,Tá com febre? 
174,São Caetano do Sul- São Paulo- Brazil,-23.62306,-46.55111,0,2020-03-28 13:47:16+00:00,Acordei com muita tosse sera?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:44:08+00:00,Dipirona! Paracetamol sobrecarrega o fígado e não abaixa a febre. Dipirona.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:42:39+00:00,Humm... interessante! Me diga UM que defendo que seja Ditador e/ou assassino?? Já você e sua trupe defende vários..... e gadominion fica tranquilo.... não leve a sério a piada você e sua família pode pegar o Covid-19 e não febre aftosa.
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,0,2020-03-28 13:35:59+00:00,já não sei discernir se a falta de ar eh ansiedade ou se eh corona hj tá osso 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:35:52+00:00,Reviravolta @ColunaCH Ao contrário do que informou a Secretaria de Saúde do DF o indígena não morreu de coronavírus Ele chegou à UPA com febre e tosse mal respirava tinha diabetes e pressão alta Mas saiu o laudo hoje: NEGATIVO Namorada segue sob suspeita de coronavírus.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:32:59+00:00,"A cidade perdeu 18 cidadãos em menos de duas semanas um deles um homem de 55 sem problemas de saúde subjacentes. 3 dos 5 médicos da cidade estavam em quarentena outros 2 internados com o vírus. "Temos muitos com febre em casa sem ser visitados por um médico" disse Pesatori"
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:29:49+00:00,Bom se fosse pra escolher morrer de fome ou morrer com falta de ar eu prefiro a fome até pq a segunda guerra Mundial durou anos as pessoas passaram uma fome absurda e muitas eram forçadas a trabalhar nos campos de concentração comiam uma vez por dia...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:28:56+00:00,Mostra o quanto vcs de esquerda são burros! Se vc está atrás de um ambiente onde existe uma proteção de vidro o vírus é transmitido pela tosse espirro etc.. Não existe uma proteção? Nos hospitais o confinamento em salas fechadas é ineficaz ? A Vera está fazendo escola.
155,Osasco- São Paulo- Brazil,-23.5325,-46.79167,0,2020-03-28 13:28:20+00:00,to c sintomas de gripe mas sem febre nem dor no peito e tals...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:27:42+00:00,Mano o aniversário da Talia foi perfeito a família dela é demais eu ri tanto que deu até falta de ar
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:26:32+00:00,Se adotarmos etiqueta da tosse e da gripe como os japoneses vamos ter tirado uma lição já da história.
150,São José dos Campos- São Paulo- Brazil,-23.17944,-45.88694,0,2020-03-28 13:26:19+00:00,Febre Amar ela
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:21:44+00:00,E o meu primo ficou com gripe e febre foi no posto tomou injeção voltou pra casa e todo dia enche amigos dele aqui tem dia que ele sai com eles. São tudo adolescente de 18 a 22 vão ter que ver alguém ruim pra acreditar 
54,Bragança Paulista- São Paulo- Brazil,-22.9527,-46.54418,0,2020-03-28 13:17:49+00:00,Oii hoje acordei com a febre beeeem mais leve
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,0,2020-03-28 13:15:10+00:00,Não deixe de se vacinar contra a gripe lembrando de evitar aglomerações. Caso apresente sintomas como tosse coriza e febre o recomendado é seguir o protocolo de isolamento domiciliar e não tomar a vacina. #vacinação #gripe #prevenção #UnimedGuarulhos
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:13:10+00:00,Eu estou com tosse e vi algo agora que me deixou um pouco preocupada...
319,Sítio Jardim Primavera- São Paulo- Brazil,-23.18833,-46.57778,0,2020-03-28 13:03:25+00:00,humm to com falta de ar 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 13:00:19+00:00,Eu não vi um twitte sobre coronavírus e tem campanha pra ir se vacinar de febre amarela? Tá tudo errado
174,São Caetano do Sul- São Paulo- Brazil,-23.62306,-46.55111,0,2020-03-28 12:59:27+00:00,#vcnobemestar A pessoa pode ter o covid19 sem sintomas. Fiquei sabendo que algumas pessoas estavam infectadas não tiveram falta de ar.
148,Sorocaba- São Paulo- Brazil,-23.50167,-47.45806,0,2020-03-28 12:58:11+00:00,Eu to ficando com febre e com medo
174,São Caetano do Sul- São Paulo- Brazil,-23.62306,-46.55111,0,2020-03-28 12:52:19+00:00,#vocenobemestar existe diferença entre a falta de ar de um asmático para a falta de ar do covid19?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:46:05+00:00,A mulher no #edecasa dizendo que na primeira semana teve tossia e espirrava as vezes e teve febre baixa na primeira semana e na segunda que piorou tudo. Puta que pariu serase eu tô com coronga virus?
150,São José dos Campos- São Paulo- Brazil,-23.17944,-45.88694,0,2020-03-28 12:42:29+00:00,ter crise de falta de ar de madrugada e nao saber se é asma corona ou ansiedade. great day
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:37:35+00:00,não muito...eu não consigo parar de tossir meu nariz não para de escorrer eu tive febre agr to meio mole sei lá...to esperando ver se melhora faz uns 3 dias q eu to meio mal assim,to tomando remédio pra ver se melhora mas se não melhorar minha mãe disse q me leva no hospital
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:37:33+00:00,To melhor. Garganta melhorou agora só com aquela tosse chatinha mas tá bem de vez em quando. E você mo?
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:37:06+00:00,A OMS recomenda o uso de máscaras para pessoas com sintomas de COVID-19 e para aqueles que cuidam de indivíduos com sintomas como tosse e febre. A OMS recomenda o uso racional de máscaras médicas para evitar o desperdício desnecessário de recursos preciosos. 
164,Itu- São Paulo- Brazil,-23.26417,-47.29917,0,2020-03-28 12:32:29+00:00,mds essa dor no peito e essa falta de ar não vai passar nunca???? meu deus
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:28:20+00:00,Como diz o decreto que vc postou será investigado. Se a virose causou febre falta de ar e perda de olfato e a pessoa morreu sem conseguir respirar sim poderá ser declarado Covid e solicitado o exame pra confirmação posterior. Virose não mata covid sim.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:27:28+00:00,Os pacientes que são considerados graves permanece no hospital. A regra geral pro paciente com sintomas leves é permanecer em casa e procurar o hospital caso tenha falta de ar dificuldade para respirar. 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:10:58+00:00,SINTOMAS COVID19 - ATUALIZAÇÃO -Febre -Dor de garganta -Tosse -Dificuldade para respirar -Desejo de viajar o mundo -Vontade de entregar sua liberdade para o estado
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 12:07:24+00:00,Sim. Quer dizer não próxima fisicamente porque mora em NY mas é um grande amigo que se recuperou e está em isolamento como toda NY. Um amigo da Espanha teve sintomas tb mas está bem só não tem certeza do diagnóstico. E eu mesmo tive 2 dias de febre leve (37,6) vai saber...
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 11:55:49+00:00,Parei o antitérmico. E ontem à a febre voltou. Tomei de novo e a febre baixou. Agora to fraco e não sinto gosto de nada.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 11:47:11+00:00,~qualquer mísera tosse: 
150,São José dos Campos- São Paulo- Brazil,-23.17944,-45.88694,0,2020-03-28 11:39:48+00:00,acordei hoje com dor no corpo e febre do nada
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 11:35:58+00:00,_ Quando começou essa tosse? _ Em novembro _ Fuma? _ Sim mas tenho certeza q estou com Corona.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 11:32:40+00:00,Quem tem parente no front sabe .... Os médicos não estão dando conta de atender no PS o tanto de paciente q está chegando com falta de ar. Falta o ar de medo de pânico... Os "pitis" nos hospitais triplicaram.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 11:20:00+00:00,"Dispositivo que analisa sons de tosse pode ajudar na prevenção de pandemias" por @olhardigital #tecnologia #inteligênciaartificial
146,Guarulhos- São Paulo- Brazil,-23.46278,-46.53333,0,2020-03-28 11:15:30+00:00,A COVID-19 não é mole mas qualquer morte é colocada em sua conta para aumentar o desespero. Pede-se calma e dissemina-se o pânico. Muitos estão com seus sintomas falta de ar de medo.
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 10:52:50+00:00,Ô Inti… fica de olho nos outros sintomas. Se vc tiver alguma dificuldade para respirar corre na Santa Casa. Vai dar td certo 
0,São Paulo- São Paulo- Brazil,-23.5475,-46.63611,0,2020-03-28 10:48:53+00:00,Bom dia. To com sintomas desde segunda-feira. Minha febre abaixa com antitérmico mas se paro de tomar ela volta. Não sinto falta de ar. O que faço?
